 "subject" , "predicate" , "object" ,
 "http://dbpedia.org/resource/The_Jeff_Beck_Group" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Alien_Stash_Tin" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Beefeater_Gin" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_KBC" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Johnny_Borrell" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Palladium_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Senser" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Andy_Nicholson" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Heavy_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Andy_Partridge" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Toby_Jepson" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Spunge" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Andy_Dickens" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Andy_Billups" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Django_Bates" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Paul_Hawkins_%28musician%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Now" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Justin_Chancellor" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Hell_Is_for_Heroes_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Dream_Machine_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Anne_Clark" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Focus_Group" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/John_Mayall_%26_the_Bluesbreakers" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Pele_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Magic_Lanterns" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Amusement_Parks_on_Fire" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Ozric_Tentacles" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Venini" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Kevin_Ayers" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Modern_English_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Big_Flame_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Kings_Have_Long_Arms" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/John_Waite" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/King_Adora_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Producers_%28UK_band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Pendleton_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Aphex_Twin" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Tiny_Dancers" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/TG_Collective" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Antisect" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Work_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Tom_English" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Phatfish" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Darling_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/To-Mera" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Chameleons" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Depo_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Puressence" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Tucky_Buzzard" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/David_Essex" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Andy_Anderson" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Dave_Clarke" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Rob_Diament" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Diesel_Park_West" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Clint_Mansell" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/LSK" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Ride_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/River_Otter" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Thousand_Yard_Stare_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Athlete_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Depeche_Mode" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/National_Youth_Wind_Ensemble_of_Great_Britain" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Alianza_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Rip_Rig_%26_Panic" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Denny_Laine" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Futureheads" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Nathan_King_%28musician%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Cult" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/5th_Man_Down_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Pest_%28music%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Sarah_Nixey" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Joe_Strummer" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Unit_4_%2B_2" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/M_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Samuel_Prody" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Dodgems" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/James_Blunt" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Les_Holroyd" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Carl_Bar%C3%A2t" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Dirty_Harry_%28musician%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Towers_of_London" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Sophie_Ellis-Bextor" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Los_Fantasmas_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Vince_Clarke" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Autechre" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Mumm-Ra_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Neil_Codling" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Phantom_Limb_%28Band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Surgeon_%28musician%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Star27" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Simian_Mobile_Disco" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Julian_Cope" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Eden%27s_Bridge" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Stampin%27_Ground" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Ultravox" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Thee_Hypnotics" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Legendary_Pink_Dots" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Members" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Haunts_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Havana_Guns" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Ed_Harcourt" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Special_Beat" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Jimmy_Cauty" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/One_Thousand_Violins" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Wolfsbane_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Tony_Coe" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Mr._Scruff" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Cooper_Temple_Clause" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/East_17" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Peter_Gabriel" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Stylah" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Rolo_Tomassi" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Leigh_Gorman" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Magoo_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Donovan" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Sass_Jordan" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/East_Village_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Embrace_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Louise_Wener" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Ginger_%28singer%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Porl_Thompson" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Tim_Simenon" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Yannis_Philippakis" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Hijak_Oscar" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Johnny_Flynn" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Code_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Air_Formation" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Imitation_Electric_Piano" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Monty_Casino" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Rowland_Charles_Gould" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Minnaars" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Moontown" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/%27O%27_Level" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/808_State" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Alex_Cartana" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Julia_Fordham" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Envy_%26_Other_Sins" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Section_25" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Free_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/SpiderSimpson" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Lonnie_Donegan" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Heavenly_%28British_band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Example_%28rapper%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Sundays" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Special_Duties" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Micko_Larkin" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Rebecca_Stephens" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Saturdays" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Twink_%28musician%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Stoney_%28musician%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/My_Spoon" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Distractions" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/P.C.T" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Inkubus_Sukkubus" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/52nd_Street_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Team_Doyobi" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Adam_Faith" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Carl_Wayne" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Amelia_Brightman" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Mik_Kaminski" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Stephen_Fretwell" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Captain_Phoenix" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Bentley_Rhythm_Ace" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Hard-Fi" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Suspiria_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Katherine_Ellis" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/John_Powell" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Paul_Roberts" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Ian_McLagan" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Myles_Rudge" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Pop_Will_Eat_Itself" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Specimen_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Lana_Sisters" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Kings_of_Frog_Island" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Weekend_Players" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Kevin_Hewick" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Hunters_Club" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Javine_Hylton" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Stephen_Morris" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Mythology_%28English_Blues_band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Steve_Nardelli" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Barron_Knights" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Monks_%28UK_band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Jon_Lee_%28entertainer%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Bolshoi" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Bodines" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Steve_Grantley" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/A_R_Kane" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Nathaniel_James_Clarkson" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Andy_Hunter%C2%B0" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Nathan_Fagan-Gayle" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Serious_Drinking" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Lush_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Narration_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Loose_Ends_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Liquid_%28musician%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Fastlane_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Sennen_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Family_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Everything_but_the_Girl" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Ian_Burden" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Fans_of_Kate" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Pete_Trewavas" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Ping_Pong_Bitches" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Neo_%28UK_band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Rifles_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Faith_Global" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Lee_Latchford-Evans" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Little_Man_Tate_%28band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Fair_Weather" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Sunshine_Underground" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Joy_Division" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Minpins_%28Band%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Lazarus_Clamp" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Mighty_Lemon_Drops" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Graham_Nash" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Chris_White_%28musician%29" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Fast_Food_Rockers" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Mike_Paradinas" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Cyclobe" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Geno_Washington_%26_The_Ram_Jam_Band" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Ross_Jarman" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/Ross_Millard" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
 "http://dbpedia.org/resource/The_Departure" , "http://dbpedia.org/property/origin" , "http://dbpedia.org/resource/England" ,
